transaction_id,customer_id,amount,merchant_category,hour,country_risk,device_mismatch,velocity_24h,round_amount,rapid_in_out,fraud_label
T002279,C00118,65.65,cash,15,standard,False,4,False,False,False
T002280,C00195,112.43,cash,3,standard,False,3,False,False,False
T002281,C00156,108.19,crypto,21,standard,False,2,False,False,False
T002282,C00503,49.8,utilities,22,standard,False,2,False,False,False
T002283,C00235,73.37,cash,9,standard,False,2,False,False,False
T002284,C00160,46.99,groceries,23,standard,False,3,False,False,False
T002285,C00507,81.21,utilities,1,standard,False,5,False,False,False
T002286,C00567,15.87,groceries,19,high,False,1,False,False,False
T002287,C00295,37.33,crypto,9,standard,False,3,False,False,False
T002288,C00021,239.96,groceries,10,standard,False,3,False,False,False
T002289,C00448,93.92,travel,11,standard,False,3,False,False,False
T002290,C00543,71.97,travel,21,standard,False,2,False,False,True
T002291,C00147,19.56,groceries,18,standard,False,3,False,False,False
T002292,C00650,83.2,cash,1,high,False,0,False,False,False
T002293,C00034,54.84,travel,17,standard,False,1,False,False,False
T002294,C00403,40.24,groceries,0,standard,False,2,False,False,False
T002295,C00200,365.97,crypto,12,standard,False,4,False,False,False
T002296,C00690,9.31,travel,20,standard,False,3,False,False,False
T002297,C00204,85.44,travel,16,standard,False,1,False,False,False
T002298,C00690,238.33,travel,7,standard,False,1,False,False,False
T002299,C00112,238.02,crypto,9,standard,False,4,False,False,False
T002300,C00491,135.55,utilities,17,standard,False,2,False,False,False
T002301,C00430,91.99,cash,2,standard,False,0,False,False,False
T002302,C00192,59.55,cash,0,standard,False,0,False,False,False
T002303,C00734,104.49,groceries,16,high,True,0,False,False,False
T002304,C00038,73.96,crypto,14,standard,False,1,False,False,False
T002305,C00689,68.5,electronics,13,high,False,2,False,True,False
T002306,C00168,78.39,cash,13,standard,False,0,False,False,False
T002307,C00693,249.04,crypto,7,standard,False,1,False,False,False
T002308,C00143,73.15,groceries,7,high,False,3,False,False,False
T002309,C00137,33.9,electronics,21,standard,False,2,False,False,False
T002310,C00448,21.55,crypto,1,standard,False,1,False,False,False
T002311,C00443,95.01,cash,2,standard,False,1,False,False,False
T002312,C00446,9.02,travel,14,standard,False,3,False,False,False
T002313,C00433,242.04,electronics,0,high,False,4,False,False,False
T002314,C00154,28.65,crypto,21,high,False,2,False,False,False
T002315,C00579,114.92,groceries,7,standard,False,1,False,False,False
T002316,C00396,329.45,travel,4,high,False,6,False,False,False
T002317,C00302,150.63,groceries,2,standard,True,0,False,False,False
T002318,C00537,371.52,travel,9,standard,False,0,False,False,False
T002319,C00336,1079.51,groceries,21,standard,False,5,False,False,False
T002320,C00059,191.53,crypto,8,standard,False,4,False,False,False
T002321,C00694,20.63,cash,22,standard,False,1,False,False,False
T002322,C00289,386.26,utilities,5,standard,False,4,False,False,False
T002323,C00112,120.73,groceries,22,standard,False,2,False,False,False
T002324,C00704,284.12,cash,11,standard,True,2,False,False,False
T002325,C00218,250.29,groceries,12,high,False,4,False,False,False
T002326,C00544,22.71,cash,5,high,False,2,False,False,False
T002327,C00312,302.37,travel,3,standard,False,1,False,False,False
T002328,C00172,26.3,electronics,0,high,False,6,False,False,False
T002329,C00061,53.08,crypto,19,standard,True,6,False,False,True
T002330,C00227,14.08,electronics,1,standard,False,2,False,False,False
T002331,C00273,354.29,groceries,18,standard,False,1,False,False,False
T002332,C00342,54.7,travel,0,standard,False,2,False,False,False
T002333,C00187,104.35,groceries,14,standard,False,6,False,False,False
T002334,C00312,8.63,travel,12,standard,False,2,False,False,False
T002335,C00507,26.03,cash,7,standard,False,1,False,False,False
T002336,C00206,151.36,utilities,19,standard,False,3,False,False,False
T002337,C00689,269.21,utilities,12,standard,False,2,False,False,False
T002338,C00534,60.05,travel,15,standard,False,2,False,False,False
T002339,C00066,25.21,cash,20,standard,False,2,False,False,False
T002340,C00519,55.18,groceries,20,standard,False,4,False,False,False
T002341,C00451,73.19,electronics,10,standard,True,3,False,False,False
T002342,C00056,95.71,travel,11,standard,False,2,False,False,False
T002343,C00590,58.93,crypto,11,standard,False,1,False,False,False
T002344,C00448,285.01,crypto,13,standard,False,1,False,False,False
T002345,C00707,27.36,groceries,19,standard,False,7,False,False,False
T002346,C00292,123.47,cash,18,high,False,3,False,False,False
T002347,C00156,97.37,travel,11,standard,False,2,False,False,False
T002348,C00079,195.11,utilities,18,standard,False,1,False,True,False
T002349,C00678,15.14,crypto,0,standard,False,3,False,False,False
T002350,C00336,53.7,utilities,9,standard,False,2,False,False,False
T002351,C00022,96.95,utilities,12,high,False,2,False,False,False
T002352,C00587,186.2,utilities,16,standard,False,0,False,False,False
T002353,C00067,83.11,groceries,18,standard,False,3,False,False,False
T002354,C00280,184.27,cash,14,standard,True,2,False,False,False
T002355,C00018,67.17,cash,7,standard,False,2,False,False,False
T002356,C00274,46.08,crypto,18,standard,False,1,False,False,False
T002357,C00347,16.36,crypto,19,standard,False,6,False,False,False
T002358,C00378,208.27,crypto,14,standard,False,5,False,False,False
T002359,C00719,2553.12,electronics,22,standard,True,2,False,False,True
T002360,C00501,11.96,crypto,18,high,False,4,False,False,False
T002361,C00298,44.45,cash,21,standard,False,1,False,False,False
T002362,C00527,24.63,travel,14,standard,False,3,False,False,False
T002363,C00376,90.31,electronics,5,standard,False,0,False,False,False
T002364,C00692,615.79,utilities,8,standard,True,0,False,False,False
T002365,C00597,46.65,travel,6,standard,False,3,False,False,False
T002366,C00518,274.4,cash,20,standard,False,1,False,False,False
T002367,C00101,79.35,utilities,5,standard,False,2,False,False,False
T002368,C00125,22.35,utilities,5,standard,False,1,False,False,False
T002369,C00726,24.26,electronics,8,standard,True,2,False,False,True
T002370,C00372,226.48,crypto,11,standard,False,1,False,False,False
T002371,C00036,51.19,travel,7,standard,False,6,False,False,False
T002372,C00635,351.73,groceries,22,standard,False,3,False,False,False
T002373,C00111,115.15,utilities,23,standard,False,4,False,False,True
T002374,C00061,107.4,groceries,6,standard,False,3,False,False,False
T002375,C00636,20.23,crypto,15,standard,False,1,False,False,False
T002376,C00204,48.07,travel,15,standard,False,2,False,False,False
T002377,C00248,9.38,cash,16,standard,False,1,False,False,False
T002378,C00066,126.64,crypto,4,standard,False,4,False,False,False
T002379,C00244,61.06,travel,15,standard,False,2,False,False,False
T002380,C00385,352.39,utilities,18,standard,False,0,False,False,False
T002381,C00241,36.94,crypto,20,standard,False,1,False,False,False
T002382,C00476,95.83,groceries,16,high,False,4,False,False,False
T002383,C00742,41.53,cash,9,standard,False,2,False,False,False
T002384,C00606,199.83,utilities,20,standard,False,2,False,False,False
T002385,C00026,19.18,utilities,9,standard,False,4,False,False,False
T002386,C00565,75.44,groceries,23,high,False,1,False,False,False
T002387,C00239,44.37,crypto,4,standard,False,5,False,False,False
T002388,C00525,6.28,crypto,14,high,False,1,False,False,False
T002389,C00491,26.32,electronics,11,standard,False,3,False,True,False
T002390,C00657,304.76,cash,19,standard,True,1,False,False,False
T002391,C00538,233.56,travel,16,standard,False,2,False,False,False
T002392,C00302,61.78,crypto,7,standard,False,3,False,False,False
T002393,C00612,378.19,utilities,23,high,False,2,False,False,False
T002394,C00331,118.71,electronics,15,standard,False,1,False,False,False
T002395,C00205,160.47,groceries,21,standard,False,2,False,False,False
T002396,C00488,72.69,utilities,3,standard,False,2,False,False,False
T002397,C00186,30.32,utilities,15,high,False,1,False,False,False
T002398,C00579,64.76,travel,7,standard,False,0,False,False,False
T002399,C00323,336.34,travel,0,standard,False,0,False,False,False
T002400,C00737,53.68,utilities,13,standard,False,3,False,False,False
T002401,C00196,3.8,cash,5,standard,True,1,False,False,False
T002402,C00513,105.96,travel,2,standard,False,2,False,False,False
T002403,C00077,40.4,groceries,7,high,False,1,False,False,False
T002404,C00033,4.09,travel,9,standard,False,3,False,False,False
T002405,C00090,51.45,electronics,15,standard,False,2,False,False,False
T002406,C00661,51.0,cash,17,standard,False,2,False,False,False
T002407,C00385,65.56,cash,3,standard,False,2,False,False,False
T002408,C00249,120.43,groceries,9,standard,False,1,False,False,False
T002409,C00726,49.7,electronics,0,standard,False,3,False,False,False
T002410,C00314,77.89,electronics,21,standard,True,4,False,False,False
T002411,C00171,26.64,groceries,22,standard,False,0,False,False,True
T002412,C00460,19.65,electronics,9,standard,False,1,False,False,False
T002413,C00002,73.01,groceries,3,standard,False,0,False,False,False
T002414,C00692,39.76,cash,5,standard,False,2,False,False,False
T002415,C00078,35.95,crypto,13,standard,False,0,False,False,False
T002416,C00572,25.85,groceries,4,standard,True,5,False,False,True
T002417,C00441,68.72,cash,21,standard,False,2,False,False,False
T002418,C00308,14.22,utilities,15,standard,True,3,False,True,True
T002419,C00205,30.74,cash,15,standard,True,0,False,True,True
T002420,C00120,25.92,groceries,20,standard,False,0,False,False,False
T002421,C00592,357.68,groceries,8,standard,False,1,False,False,False
T002422,C00483,113.7,cash,5,high,False,2,False,False,False
T002423,C00658,79.63,electronics,23,standard,False,1,False,False,False
T002424,C00683,476.34,crypto,19,standard,False,3,False,False,False
T002425,C00005,14.24,groceries,8,standard,False,5,False,False,False
T002426,C00675,108.21,groceries,16,standard,False,4,False,False,False
T002427,C00451,250.74,electronics,13,standard,False,2,False,False,False
T002428,C00387,58.8,cash,22,high,False,0,False,False,False
T002429,C00183,44.02,crypto,9,standard,False,1,False,False,False
T002430,C00320,44.53,utilities,20,standard,False,3,False,False,False
T002431,C00058,99.14,crypto,2,standard,False,3,False,False,False
T002432,C00437,90.67,utilities,1,standard,False,1,False,False,False
T002433,C00290,45.31,cash,11,standard,False,3,False,False,False
T002434,C00628,252.38,electronics,21,standard,True,5,False,False,True
T002435,C00022,265.31,utilities,21,standard,False,1,False,False,False
T002436,C00160,148.49,groceries,13,high,False,2,False,False,False
T002437,C00409,9.9,groceries,16,standard,False,2,False,False,False
T002438,C00536,77.51,cash,2,high,False,3,False,False,False
T002439,C00429,59.07,cash,10,standard,False,2,False,False,False
T002440,C00447,19.03,crypto,11,standard,False,2,False,False,False
T002441,C00151,114.59,utilities,20,standard,False,3,False,False,False
T002442,C00406,20.54,electronics,6,standard,False,2,False,False,False
T002443,C00143,171.55,utilities,23,standard,False,1,False,False,False
T002444,C00480,200.38,cash,9,standard,False,4,False,False,False
T002445,C00063,63.02,travel,22,standard,False,4,False,False,False
T002446,C00688,416.28,cash,16,standard,False,2,False,False,False
T002447,C00698,18.45,crypto,12,standard,False,6,False,False,False
T002448,C00583,436.04,cash,16,standard,False,1,False,False,False
T002449,C00320,92.94,travel,15,high,False,2,False,True,False
T002450,C00115,58.73,utilities,19,standard,False,1,False,False,False
T002451,C00156,57.3,groceries,11,standard,False,4,False,False,False
T002452,C00470,421.3,electronics,7,standard,False,3,False,False,False
T002453,C00081,77.92,crypto,12,standard,False,3,False,False,False
T002454,C00549,51.35,crypto,16,high,False,2,False,False,False
T002455,C00340,909.3,travel,23,standard,False,3,False,False,False
T002456,C00332,87.19,utilities,11,standard,False,3,False,False,False
T002457,C00693,893.34,crypto,4,standard,False,2,False,False,False
T002458,C00199,61.53,groceries,2,high,False,1,False,False,False
T002459,C00557,129.53,electronics,13,standard,False,2,False,False,False
T002460,C00429,25.6,travel,17,standard,False,3,False,False,False
T002461,C00369,30.77,groceries,12,standard,False,3,False,False,False
T002462,C00648,61.7,utilities,5,standard,False,0,False,False,False
T002463,C00203,12.87,electronics,11,standard,False,1,False,False,False
T002464,C00369,39.38,groceries,1,high,False,1,False,False,False
T002465,C00357,24.31,utilities,9,standard,False,0,False,False,False
T002466,C00131,41.38,groceries,20,high,False,4,False,False,False
T002467,C00111,221.44,groceries,17,standard,False,2,False,True,False
T002468,C00231,55.97,utilities,16,high,True,2,False,False,False
T002469,C00601,47.88,utilities,14,standard,False,3,False,False,False
T002470,C00329,25.46,travel,11,standard,False,2,False,False,False
T002471,C00636,118.64,cash,3,standard,False,2,False,False,False
T002472,C00330,91.96,cash,3,high,False,5,False,False,False
T002473,C00363,353.82,utilities,0,standard,False,3,False,False,False
T002474,C00119,116.03,electronics,3,standard,False,0,False,False,False
T002475,C00018,195.28,crypto,19,standard,False,3,False,False,False
T002476,C00072,100.05,travel,17,standard,False,4,False,False,False
T002477,C00176,387.53,travel,16,standard,False,5,False,False,False
T002478,C00492,15.29,electronics,15,standard,False,1,False,False,False
T002479,C00340,113.85,groceries,1,high,False,5,False,False,False
T002480,C00181,24.77,cash,9,standard,True,2,False,False,False
T002481,C00550,13.23,electronics,3,standard,False,3,False,False,False
T002482,C00330,61.59,cash,17,standard,False,0,False,False,False
T002483,C00037,24.15,groceries,18,standard,False,2,False,False,False
T002484,C00358,176.97,cash,7,high,False,3,False,False,False
T002485,C00046,89.59,groceries,20,standard,False,1,False,False,False
T002486,C00697,30.81,travel,14,standard,False,1,False,False,False
T002487,C00296,31.43,groceries,11,standard,False,3,False,False,False
T002488,C00644,159.99,travel,7,high,False,1,False,True,False
T002489,C00375,82.26,travel,11,standard,False,2,False,False,False
T002490,C00571,280.81,crypto,5,standard,False,4,False,True,False
T002491,C00454,33.71,utilities,22,standard,False,4,False,False,False
T002492,C00371,904.69,utilities,10,high,False,4,False,False,False
T002493,C00281,33.84,cash,20,standard,False,1,False,False,False
T002494,C00742,6.66,electronics,2,high,False,3,False,False,False
T002495,C00373,83.58,crypto,5,standard,False,2,False,False,False
T002496,C00607,453.11,crypto,0,standard,False,2,False,False,True
T002497,C00449,32.49,travel,4,standard,False,2,False,False,False
T002498,C00323,16.67,travel,13,standard,False,1,False,False,False
T002499,C00633,5.93,groceries,21,standard,False,3,False,False,False
